"price","time"
€89.86,2026-02-05 02:15:00
€90.85,2026-02-05 02:30:00
€92.16,2026-02-05 02:45:00
€91.44,2026-02-05 03:00:00
€93.68,2026-02-05 03:15:00
€94.83,2026-02-05 03:30:00
€95.71,2026-02-05 03:45:00
€94.88,2026-02-05 04:00:00
€95.83,2026-02-05 04:15:00
€96.52,2026-02-05 04:30:00
€98.25,2026-02-05 04:45:00
€92.27,2026-02-05 05:00:00
€94.87,2026-02-05 05:15:00
€102.29,2026-02-05 05:30:00
€113.37,2026-02-05 05:45:00
€106.46,2026-02-05 06:00:00
€122.75,2026-02-05 06:15:00
€126.21,2026-02-05 06:30:00
€134.09,2026-02-05 06:45:00
€135.12,2026-02-05 07:00:00
€143.00,2026-02-05 07:15:00
€145.43,2026-02-05 07:30:00
€150.00,2026-02-05 07:45:00
€137.71,2026-02-05 08:00:00
€142.84,2026-02-05 08:15:00
€143.24,2026-02-05 08:30:00
€143.98,2026-02-05 08:45:00
€146.81,2026-02-05 09:00:00
€140.16,2026-02-05 09:15:00
€135.67,2026-02-05 09:30:00
€131.88,2026-02-05 09:45:00
€142.39,2026-02-05 10:00:00
€141.07,2026-02-05 10:15:00
€133.03,2026-02-05 10:30:00
€127.75,2026-02-05 10:45:00
€140.67,2026-02-05 11:00:00
€129.36,2026-02-05 11:15:00
€135.77,2026-02-05 11:30:00
€131.02,2026-02-05 11:45:00
€132.14,2026-02-05 12:00:00
€128.30,2026-02-05 12:15:00
€126.31,2026-02-05 12:30:00
€125.49,2026-02-05 12:45:00
€126.41,2026-02-05 13:00:00
€131.10,2026-02-05 13:15:00
€130.51,2026-02-05 13:30:00
€127.56,2026-02-05 13:45:00
€126.02,2026-02-05 14:00:00
€129.40,2026-02-05 14:15:00
€135.13,2026-02-05 14:30:00
€141.29,2026-02-05 14:45:00
€129.63,2026-02-05 15:00:00
€140.18,2026-02-05 15:15:00
€148.11,2026-02-05 15:30:00
€147.39,2026-02-05 15:45:00
€134.00,2026-02-05 16:00:00
€139.02,2026-02-05 16:15:00
€146.96,2026-02-05 16:30:00
€157.64,2026-02-05 16:45:00
€138.63,2026-02-05 17:00:00
€146.08,2026-02-05 17:15:00
€153.27,2026-02-05 17:30:00
€156.34,2026-02-05 17:45:00
€150.73,2026-02-05 18:00:00
€143.14,2026-02-05 18:15:00
€143.66,2026-02-05 18:30:00
€140.53,2026-02-05 18:45:00
€145.00,2026-02-05 19:00:00
€145.16,2026-02-05 19:15:00
€143.39,2026-02-05 19:30:00
€138.70,2026-02-05 19:45:00
€149.29,2026-02-05 20:00:00
€140.00,2026-02-05 20:15:00
€131.43,2026-02-05 20:30:00
€124.92,2026-02-05 20:45:00
€128.16,2026-02-05 21:00:00
€127.89,2026-02-05 21:15:00
€123.12,2026-02-05 21:30:00
€119.34,2026-02-05 21:45:00
€123.63,2026-02-05 22:00:00
€121.76,2026-02-05 22:15:00
€116.10,2026-02-05 22:30:00
€103.81,2026-02-05 22:45:00
€119.28,2026-02-05 23:00:00
€108.38,2026-02-05 23:15:00
€99.45,2026-02-05 23:30:00
€95.91,2026-02-05 23:45:00
€100.52,2026-02-06 00:00:00
€100.14,2026-02-06 00:15:00
€99.69,2026-02-06 00:30:00
€104.05,2026-02-06 00:45:00
€103.02,2026-02-06 01:00:00
€101.81,2026-02-06 01:15:00
€100.54,2026-02-06 01:30:00
€101.35,2026-02-06 01:45:00
€101.62,2026-02-06 02:00:00
€101.41,2026-02-06 02:15:00
€102.48,2026-02-06 02:30:00
€103.36,2026-02-06 02:45:00
€101.69,2026-02-06 03:00:00
€104.10,2026-02-06 03:15:00
€104.38,2026-02-06 03:30:00
€105.84,2026-02-06 03:45:00
€103.80,2026-02-06 04:00:00
€105.80,2026-02-06 04:15:00
€105.82,2026-02-06 04:30:00
€106.51,2026-02-06 04:45:00
€102.97,2026-02-06 05:00:00
€106.10,2026-02-06 05:15:00
€106.44,2026-02-06 05:30:00
€112.98,2026-02-06 05:45:00
€104.76,2026-02-06 06:00:00
€124.14,2026-02-06 06:15:00
€131.29,2026-02-06 06:30:00
€142.54,2026-02-06 06:45:00
€135.93,2026-02-06 07:00:00
€142.61,2026-02-06 07:15:00
€151.86,2026-02-06 07:30:00
€151.87,2026-02-06 07:45:00
€147.96,2026-02-06 08:00:00
€152.67,2026-02-06 08:15:00
€148.06,2026-02-06 08:30:00
€147.61,2026-02-06 08:45:00
€150.70,2026-02-06 09:00:00
€152.97,2026-02-06 09:15:00
€145.70,2026-02-06 09:30:00
€143.68,2026-02-06 09:45:00
€153.03,2026-02-06 10:00:00
€149.22,2026-02-06 10:15:00
€145.13,2026-02-06 10:30:00
€142.38,2026-02-06 10:45:00
€149.08,2026-02-06 11:00:00
€148.36,2026-02-06 11:15:00
€144.35,2026-02-06 11:30:00
€141.69,2026-02-06 11:45:00
€144.71,2026-02-06 12:00:00
€142.90,2026-02-06 12:15:00
€143.84,2026-02-06 12:30:00
€143.68,2026-02-06 12:45:00
€144.87,2026-02-06 13:00:00
€144.74,2026-02-06 13:15:00
€147.35,2026-02-06 13:30:00
€143.95,2026-02-06 13:45:00
€137.95,2026-02-06 14:00:00
€143.98,2026-02-06 14:15:00
€147.51,2026-02-06 14:30:00
€154.77,2026-02-06 14:45:00
€141.93,2026-02-06 15:00:00
€146.32,2026-02-06 15:15:00
€159.30,2026-02-06 15:30:00
€161.70,2026-02-06 15:45:00
€159.06,2026-02-06 16:00:00
€180.14,2026-02-06 16:15:00
€185.98,2026-02-06 16:30:00
€173.91,2026-02-06 16:45:00
€169.09,2026-02-06 17:00:00
€178.94,2026-02-06 17:15:00
€182.90,2026-02-06 17:30:00
€172.15,2026-02-06 17:45:00
€175.40,2026-02-06 18:00:00
€170.86,2026-02-06 18:15:00
€160.41,2026-02-06 18:30:00
€153.15,2026-02-06 18:45:00
€173.63,2026-02-06 19:00:00
€171.06,2026-02-06 19:15:00
€162.06,2026-02-06 19:30:00
€152.78,2026-02-06 19:45:00
€166.63,2026-02-06 20:00:00
€154.62,2026-02-06 20:15:00
€153.14,2026-02-06 20:30:00
€140.99,2026-02-06 20:45:00
€135.69,2026-02-06 21:00:00
€132.68,2026-02-06 21:15:00
€122.78,2026-02-06 21:30:00
€113.95,2026-02-06 21:45:00
€128.15,2026-02-06 22:00:00
€120.54,2026-02-06 22:15:00
€114.29,2026-02-06 22:30:00
€105.63,2026-02-06 22:45:00
€116.43,2026-02-06 23:00:00
€113.37,2026-02-06 23:15:00
€108.24,2026-02-06 23:30:00
€97.48,2026-02-06 23:45:00
€115.32,2026-02-07 00:00:00
€101.03,2026-02-07 00:15:00
€103.27,2026-02-07 00:30:00
€102.67,2026-02-07 00:45:00
€101.97,2026-02-07 01:00:00
€101.11,2026-02-07 01:15:00
€101.65,2026-02-07 01:30:00
€102.86,2026-02-07 01:45:00
€102.62,2026-02-07 02:00:00
€102.25,2026-02-07 02:15:00
€99.30,2026-02-07 02:30:00
€99.04,2026-02-07 02:45:00
€100.79,2026-02-07 03:00:00
€100.06,2026-02-07 03:15:00
€101.60,2026-02-07 03:30:00
€100.08,2026-02-07 03:45:00
€99.56,2026-02-07 04:00:00
€100.68,2026-02-07 04:15:00
€101.78,2026-02-07 04:30:00
€101.29,2026-02-07 04:45:00
€98.31,2026-02-07 05:00:00
€100.32,2026-02-07 05:15:00
€100.35,2026-02-07 05:30:00
€103.28,2026-02-07 05:45:00
€92.82,2026-02-07 06:00:00
€98.39,2026-02-07 06:15:00
€106.35,2026-02-07 06:30:00
€112.43,2026-02-07 06:45:00
€102.46,2026-02-07 07:00:00
€104.88,2026-02-07 07:15:00
€112.71,2026-02-07 07:30:00
€118.27,2026-02-07 07:45:00
€110.21,2026-02-07 08:00:00
€116.76,2026-02-07 08:15:00
€119.04,2026-02-07 08:30:00
€121.80,2026-02-07 08:45:00
€128.26,2026-02-07 09:00:00
€123.57,2026-02-07 09:15:00
€119.49,2026-02-07 09:30:00
€113.85,2026-02-07 09:45:00
€119.23,2026-02-07 10:00:00
€113.07,2026-02-07 10:15:00
€113.05,2026-02-07 10:30:00
€115.19,2026-02-07 10:45:00
€110.93,2026-02-07 11:00:00
€112.26,2026-02-07 11:15:00
€109.66,2026-02-07 11:30:00
€108.68,2026-02-07 11:45:00
€108.97,2026-02-07 12:00:00
€107.26,2026-02-07 12:15:00
€107.77,2026-02-07 12:30:00
€105.44,2026-02-07 12:45:00
€105.26,2026-02-07 13:00:00
€107.08,2026-02-07 13:15:00
€108.37,2026-02-07 13:30:00
€107.88,2026-02-07 13:45:00
€106.31,2026-02-07 14:00:00
€107.73,2026-02-07 14:15:00
€112.15,2026-02-07 14:30:00
€115.65,2026-02-07 14:45:00
€109.29,2026-02-07 15:00:00
€110.34,2026-02-07 15:15:00
€118.31,2026-02-07 15:30:00
€120.09,2026-02-07 15:45:00
€115.28,2026-02-07 16:00:00
€123.51,2026-02-07 16:15:00
€129.78,2026-02-07 16:30:00
€137.16,2026-02-07 16:45:00
€132.25,2026-02-07 17:00:00
€135.44,2026-02-07 17:15:00
€141.45,2026-02-07 17:30:00
€143.78,2026-02-07 17:45:00
€141.55,2026-02-07 18:00:00
€138.90,2026-02-07 18:15:00
€136.03,2026-02-07 18:30:00
€134.18,2026-02-07 18:45:00
€132.50,2026-02-07 19:00:00
€134.10,2026-02-07 19:15:00
€128.81,2026-02-07 19:30:00
€121.94,2026-02-07 19:45:00
€131.65,2026-02-07 20:00:00
€124.99,2026-02-07 20:15:00
€120.58,2026-02-07 20:30:00
€110.32,2026-02-07 20:45:00
€117.95,2026-02-07 21:00:00
€112.11,2026-02-07 21:15:00
€110.93,2026-02-07 21:30:00
€105.34,2026-02-07 21:45:00
€113.72,2026-02-07 22:00:00
€110.22,2026-02-07 22:15:00
€106.33,2026-02-07 22:30:00
€100.05,2026-02-07 22:45:00
€108.09,2026-02-07 23:00:00
€101.89,2026-02-07 23:15:00
€96.11,2026-02-07 23:30:00
€91.80,2026-02-07 23:45:00
€110.67,2026-02-08 00:00:00
€101.13,2026-02-08 00:15:00
€101.16,2026-02-08 00:30:00
€99.10,2026-02-08 00:45:00
€103.49,2026-02-08 01:00:00
€102.81,2026-02-08 01:15:00
€97.10,2026-02-08 01:30:00
€96.73,2026-02-08 01:45:00
€100.99,2026-02-08 02:00:00
€98.83,2026-02-08 02:15:00
€98.97,2026-02-08 02:30:00
€98.99,2026-02-08 02:45:00
€99.67,2026-02-08 03:00:00
€99.24,2026-02-08 03:15:00
€98.21,2026-02-08 03:30:00
€98.39,2026-02-08 03:45:00
€97.54,2026-02-08 04:00:00
€96.88,2026-02-08 04:15:00
€97.57,2026-02-08 04:30:00
€97.71,2026-02-08 04:45:00
€97.61,2026-02-08 05:00:00
€97.73,2026-02-08 05:15:00
€98.48,2026-02-08 05:30:00
€99.37,2026-02-08 05:45:00
€93.19,2026-02-08 06:00:00
€95.53,2026-02-08 06:15:00
€99.37,2026-02-08 06:30:00
€102.88,2026-02-08 06:45:00
€95.13,2026-02-08 07:00:00
€99.43,2026-02-08 07:15:00
€98.56,2026-02-08 07:30:00
€103.94,2026-02-08 07:45:00
€98.76,2026-02-08 08:00:00
€105.44,2026-02-08 08:15:00
€104.01,2026-02-08 08:30:00
€106.40,2026-02-08 08:45:00
€102.87,2026-02-08 09:00:00
€104.91,2026-02-08 09:15:00
€105.40,2026-02-08 09:30:00
€110.50,2026-02-08 09:45:00
€108.41,2026-02-08 10:00:00
€111.92,2026-02-08 10:15:00
€110.47,2026-02-08 10:30:00
€110.03,2026-02-08 10:45:00
€109.31,2026-02-08 11:00:00
€109.73,2026-02-08 11:15:00
€106.94,2026-02-08 11:30:00
€105.33,2026-02-08 11:45:00
€106.29,2026-02-08 12:00:00
€105.54,2026-02-08 12:15:00
€104.42,2026-02-08 12:30:00
€99.49,2026-02-08 12:45:00
€102.87,2026-02-08 13:00:00
€102.09,2026-02-08 13:15:00
€101.48,2026-02-08 13:30:00
€104.72,2026-02-08 13:45:00
€98.02,2026-02-08 14:00:00
€101.07,2026-02-08 14:15:00
€101.95,2026-02-08 14:30:00
€104.90,2026-02-08 14:45:00
€101.53,2026-02-08 15:00:00
€103.14,2026-02-08 15:15:00
€107.73,2026-02-08 15:30:00
€114.37,2026-02-08 15:45:00
€105.24,2026-02-08 16:00:00
€112.50,2026-02-08 16:15:00
€120.23,2026-02-08 16:30:00
€126.66,2026-02-08 16:45:00
€123.55,2026-02-08 17:00:00
€129.08,2026-02-08 17:15:00
€133.94,2026-02-08 17:30:00
€136.48,2026-02-08 17:45:00
€131.16,2026-02-08 18:00:00
€134.35,2026-02-08 18:15:00
€132.55,2026-02-08 18:30:00
€129.84,2026-02-08 18:45:00
€132.96,2026-02-08 19:00:00
€129.68,2026-02-08 19:15:00
€125.24,2026-02-08 19:30:00
€120.39,2026-02-08 19:45:00
€127.56,2026-02-08 20:00:00
€123.33,2026-02-08 20:15:00
€119.28,2026-02-08 20:30:00
€113.04,2026-02-08 20:45:00
€117.56,2026-02-08 21:00:00
€110.58,2026-02-08 21:15:00
€108.96,2026-02-08 21:30:00
€105.00,2026-02-08 21:45:00
€117.15,2026-02-08 22:00:00
€108.01,2026-02-08 22:15:00
€104.14,2026-02-08 22:30:00
€101.99,2026-02-08 22:45:00
€107.86,2026-02-08 23:00:00
€101.71,2026-02-08 23:15:00
€100.28,2026-02-08 23:30:00
€94.99,2026-02-08 23:45:00
€101.78,2026-02-09 00:00:00
€101.45,2026-02-09 00:15:00
€98.01,2026-02-09 00:30:00
€97.11,2026-02-09 00:45:00
€103.49,2026-02-09 01:00:00
€97.74,2026-02-09 01:15:00
€96.58,2026-02-09 01:30:00
€95.65,2026-02-09 01:45:00
€98.58,2026-02-09 02:00:00
€97.05,2026-02-09 02:15:00
€98.96,2026-02-09 02:30:00
€100.17,2026-02-09 02:45:00
€98.84,2026-02-09 03:00:00
€97.71,2026-02-09 03:15:00
€98.67,2026-02-09 03:30:00
€100.32,2026-02-09 03:45:00
€96.85,2026-02-09 04:00:00
€98.79,2026-02-09 04:15:00
€100.95,2026-02-09 04:30:00
€104.44,2026-02-09 04:45:00
€97.89,2026-02-09 05:00:00
€103.55,2026-02-09 05:15:00
€108.15,2026-02-09 05:30:00
€120.91,2026-02-09 05:45:00
€110.00,2026-02-09 06:00:00
€124.20,2026-02-09 06:15:00
€139.27,2026-02-09 06:30:00
€170.98,2026-02-09 06:45:00
€140.78,2026-02-09 07:00:00
€162.44,2026-02-09 07:15:00
€172.48,2026-02-09 07:30:00
€173.17,2026-02-09 07:45:00
€170.29,2026-02-09 08:00:00
€183.41,2026-02-09 08:15:00
€181.94,2026-02-09 08:30:00
€179.79,2026-02-09 08:45:00
€184.68,2026-02-09 09:00:00
€176.61,2026-02-09 09:15:00
€164.34,2026-02-09 09:30:00
€163.24,2026-02-09 09:45:00
€170.18,2026-02-09 10:00:00
€168.85,2026-02-09 10:15:00
€158.10,2026-02-09 10:30:00
€149.05,2026-02-09 10:45:00
€155.19,2026-02-09 11:00:00
€150.34,2026-02-09 11:15:00
€146.30,2026-02-09 11:30:00
€140.87,2026-02-09 11:45:00
€145.55,2026-02-09 12:00:00
€141.37,2026-02-09 12:15:00
€138.19,2026-02-09 12:30:00
€136.36,2026-02-09 12:45:00
€139.42,2026-02-09 13:00:00
€142.34,2026-02-09 13:15:00
€139.22,2026-02-09 13:30:00
€138.06,2026-02-09 13:45:00
€127.50,2026-02-09 14:00:00
€138.13,2026-02-09 14:15:00
€147.47,2026-02-09 14:30:00
€156.92,2026-02-09 14:45:00
€133.42,2026-02-09 15:00:00
€143.26,2026-02-09 15:15:00
€164.28,2026-02-09 15:30:00
€177.83,2026-02-09 15:45:00
€148.42,2026-02-09 16:00:00
€166.58,2026-02-09 16:15:00
€192.26,2026-02-09 16:30:00
€197.43,2026-02-09 16:45:00
€178.97,2026-02-09 17:00:00
€221.01,2026-02-09 17:15:00
€230.12,2026-02-09 17:30:00
€239.82,2026-02-09 17:45:00
€204.55,2026-02-09 18:00:00
€192.59,2026-02-09 18:15:00
€173.68,2026-02-09 18:30:00
€176.67,2026-02-09 18:45:00
€190.22,2026-02-09 19:00:00
€174.42,2026-02-09 19:15:00
€165.16,2026-02-09 19:30:00
€147.72,2026-02-09 19:45:00
€167.77,2026-02-09 20:00:00
€152.43,2026-02-09 20:15:00
€143.02,2026-02-09 20:30:00
€128.48,2026-02-09 20:45:00
€150.28,2026-02-09 21:00:00
€147.09,2026-02-09 21:15:00
€136.00,2026-02-09 21:30:00
€124.54,2026-02-09 21:45:00
€135.81,2026-02-09 22:00:00
€129.91,2026-02-09 22:15:00
€125.71,2026-02-09 22:30:00
€116.58,2026-02-09 22:45:00
€120.45,2026-02-09 23:00:00
€114.26,2026-02-09 23:15:00
€110.13,2026-02-09 23:30:00
€107.83,2026-02-09 23:45:00
€107.91,2026-02-10 00:00:00
€109.26,2026-02-10 00:15:00
€110.13,2026-02-10 00:30:00
€110.91,2026-02-10 00:45:00
€109.29,2026-02-10 01:00:00
€110.08,2026-02-10 01:15:00
€107.32,2026-02-10 01:30:00
€108.67,2026-02-10 01:45:00
€107.31,2026-02-10 02:00:00
€108.11,2026-02-10 02:15:00
€108.23,2026-02-10 02:30:00
€108.53,2026-02-10 02:45:00
€109.05,2026-02-10 03:00:00
€109.33,2026-02-10 03:15:00
€109.63,2026-02-10 03:30:00
€108.92,2026-02-10 03:45:00
€109.32,2026-02-10 04:00:00
€108.17,2026-02-10 04:15:00
€109.68,2026-02-10 04:30:00
€111.68,2026-02-10 04:45:00
€109.40,2026-02-10 05:00:00
€110.38,2026-02-10 05:15:00
€113.98,2026-02-10 05:30:00
€117.80,2026-02-10 05:45:00
€112.93,2026-02-10 06:00:00
€129.10,2026-02-10 06:15:00
€145.83,2026-02-10 06:30:00
€157.02,2026-02-10 06:45:00
€147.41,2026-02-10 07:00:00
€163.98,2026-02-10 07:15:00
€172.95,2026-02-10 07:30:00
€174.16,2026-02-10 07:45:00
€171.44,2026-02-10 08:00:00
€173.56,2026-02-10 08:15:00
€160.88,2026-02-10 08:30:00
€152.67,2026-02-10 08:45:00
€170.91,2026-02-10 09:00:00
€156.81,2026-02-10 09:15:00
€139.59,2026-02-10 09:30:00
€137.26,2026-02-10 09:45:00
€153.14,2026-02-10 10:00:00
€138.97,2026-02-10 10:15:00
€134.70,2026-02-10 10:30:00
€125.08,2026-02-10 10:45:00
€134.40,2026-02-10 11:00:00
€131.59,2026-02-10 11:15:00
€125.36,2026-02-10 11:30:00
€123.99,2026-02-10 11:45:00
€124.90,2026-02-10 12:00:00
€121.19,2026-02-10 12:15:00
€123.71,2026-02-10 12:30:00
€124.10,2026-02-10 12:45:00
€122.47,2026-02-10 13:00:00
€122.69,2026-02-10 13:15:00
€128.72,2026-02-10 13:30:00
€129.34,2026-02-10 13:45:00
€125.36,2026-02-10 14:00:00
€130.45,2026-02-10 14:15:00
€139.47,2026-02-10 14:30:00
€154.15,2026-02-10 14:45:00
€129.92,2026-02-10 15:00:00
€140.99,2026-02-10 15:15:00
€155.24,2026-02-10 15:30:00
€160.81,2026-02-10 15:45:00
€141.34,2026-02-10 16:00:00
€161.25,2026-02-10 16:15:00
€164.31,2026-02-10 16:30:00
€179.67,2026-02-10 16:45:00
€155.70,2026-02-10 17:00:00
€166.41,2026-02-10 17:15:00
€177.93,2026-02-10 17:30:00
€169.34,2026-02-10 17:45:00
€159.09,2026-02-10 18:00:00
€157.70,2026-02-10 18:15:00
€158.81,2026-02-10 18:30:00
€151.37,2026-02-10 18:45:00
€162.16,2026-02-10 19:00:00
€156.11,2026-02-10 19:15:00
€139.46,2026-02-10 19:30:00
€132.52,2026-02-10 19:45:00
€146.08,2026-02-10 20:00:00
€141.18,2026-02-10 20:15:00
€130.01,2026-02-10 20:30:00
€127.89,2026-02-10 20:45:00
€127.35,2026-02-10 21:00:00
€124.12,2026-02-10 21:15:00
€120.03,2026-02-10 21:30:00
€117.72,2026-02-10 21:45:00
€115.67,2026-02-10 22:00:00
€118.04,2026-02-10 22:15:00
€115.64,2026-02-10 22:30:00
€111.37,2026-02-10 22:45:00
€112.63,2026-02-10 23:00:00
€110.07,2026-02-10 23:15:00
€105.07,2026-02-10 23:30:00
€100.35,2026-02-10 23:45:00
€102.20,2026-02-11 00:00:00
€103.36,2026-02-11 00:15:00
€102.15,2026-02-11 00:30:00
€101.72,2026-02-11 00:45:00
€102.14,2026-02-11 01:00:00
€102.05,2026-02-11 01:15:00
€101.98,2026-02-11 01:30:00
€101.60,2026-02-11 01:45:00
€101.12,2026-02-11 02:00:00
€101.38,2026-02-11 02:15:00
€101.53,2026-02-11 02:30:00
€101.54,2026-02-11 02:45:00
€101.22,2026-02-11 03:00:00
€101.22,2026-02-11 03:15:00
€101.22,2026-02-11 03:30:00
€100.42,2026-02-11 03:45:00
€101.23,2026-02-11 04:00:00
€101.12,2026-02-11 04:15:00
€101.23,2026-02-11 04:30:00
€101.23,2026-02-11 04:45:00
€101.27,2026-02-11 05:00:00
€102.57,2026-02-11 05:15:00
€107.48,2026-02-11 05:30:00
€112.17,2026-02-11 05:45:00
€104.40,2026-02-11 06:00:00
€113.37,2026-02-11 06:15:00
€119.67,2026-02-11 06:30:00
€131.48,2026-02-11 06:45:00
€120.01,2026-02-11 07:00:00
€137.54,2026-02-11 07:15:00
€143.24,2026-02-11 07:30:00
€145.87,2026-02-11 07:45:00
€141.80,2026-02-11 08:00:00
€146.10,2026-02-11 08:15:00
€151.39,2026-02-11 08:30:00
€145.53,2026-02-11 08:45:00
€140.57,2026-02-11 09:00:00
€140.95,2026-02-11 09:15:00
€139.92,2026-02-11 09:30:00
€136.61,2026-02-11 09:45:00
€138.71,2026-02-11 10:00:00
€136.78,2026-02-11 10:15:00
€135.65,2026-02-11 10:30:00
€135.09,2026-02-11 10:45:00
€143.96,2026-02-11 11:00:00
€144.20,2026-02-11 11:15:00
€135.81,2026-02-11 11:30:00
€130.41,2026-02-11 11:45:00
€130.45,2026-02-11 12:00:00
€126.35,2026-02-11 12:15:00
€123.63,2026-02-11 12:30:00
€123.54,2026-02-11 12:45:00
€130.80,2026-02-11 13:00:00
€129.06,2026-02-11 13:15:00
€126.71,2026-02-11 13:30:00
€124.00,2026-02-11 13:45:00
€127.02,2026-02-11 14:00:00
€127.33,2026-02-11 14:15:00
€127.33,2026-02-11 14:30:00
€129.07,2026-02-11 14:45:00
€126.51,2026-02-11 15:00:00
€128.84,2026-02-11 15:15:00
€133.79,2026-02-11 15:30:00
€138.43,2026-02-11 15:45:00
€126.30,2026-02-11 16:00:00
€135.81,2026-02-11 16:15:00
€144.67,2026-02-11 16:30:00
€149.74,2026-02-11 16:45:00
€139.59,2026-02-11 17:00:00
€145.33,2026-02-11 17:15:00
€146.52,2026-02-11 17:30:00
€145.41,2026-02-11 17:45:00
€137.47,2026-02-11 18:00:00
€137.30,2026-02-11 18:15:00
€135.28,2026-02-11 18:30:00
€135.04,2026-02-11 18:45:00
€136.59,2026-02-11 19:00:00
€136.11,2026-02-11 19:15:00
€134.32,2026-02-11 19:30:00
€128.49,2026-02-11 19:45:00
€131.16,2026-02-11 20:00:00
€128.07,2026-02-11 20:15:00
€123.16,2026-02-11 20:30:00
€114.74,2026-02-11 20:45:00
€119.25,2026-02-11 21:00:00
€117.79,2026-02-11 21:15:00
€111.99,2026-02-11 21:30:00
€105.49,2026-02-11 21:45:00
€114.96,2026-02-11 22:00:00
€112.34,2026-02-11 22:15:00
€105.70,2026-02-11 22:30:00
€105.28,2026-02-11 22:45:00
€109.37,2026-02-11 23:00:00
€104.35,2026-02-11 23:15:00
€100.61,2026-02-11 23:30:00
€96.20,2026-02-11 23:45:00
€95.63,2026-02-12 00:00:00
€93.99,2026-02-12 00:15:00
€95.91,2026-02-12 00:30:00
€93.65,2026-02-12 00:45:00
€95.41,2026-02-12 01:00:00
€94.50,2026-02-12 01:15:00
€93.86,2026-02-12 01:30:00
€95.69,2026-02-12 01:45:00
€95.41,2026-02-12 02:00:00
€95.02,2026-02-12 02:15:00
€92.68,2026-02-12 02:30:00
€91.83,2026-02-12 02:45:00
€93.19,2026-02-12 03:00:00
€91.82,2026-02-12 03:15:00
€93.10,2026-02-12 03:30:00
€94.13,2026-02-12 03:45:00
€93.27,2026-02-12 04:00:00
€93.99,2026-02-12 04:15:00
€94.42,2026-02-12 04:30:00
€95.63,2026-02-12 04:45:00
€94.56,2026-02-12 05:00:00
€95.15,2026-02-12 05:15:00
€98.74,2026-02-12 05:30:00
€108.56,2026-02-12 05:45:00
€103.21,2026-02-12 06:00:00
€116.82,2026-02-12 06:15:00
€130.14,2026-02-12 06:30:00
€131.48,2026-02-12 06:45:00
€123.05,2026-02-12 07:00:00
€136.33,2026-02-12 07:15:00
€137.80,2026-02-12 07:30:00
€140.44,2026-02-12 07:45:00
€135.03,2026-02-12 08:00:00
€137.21,2026-02-12 08:15:00
€133.93,2026-02-12 08:30:00
€128.17,2026-02-12 08:45:00
€139.48,2026-02-12 09:00:00
€130.41,2026-02-12 09:15:00
€122.36,2026-02-12 09:30:00
€121.24,2026-02-12 09:45:00
€130.94,2026-02-12 10:00:00
€121.35,2026-02-12 10:15:00
€120.13,2026-02-12 10:30:00
€119.52,2026-02-12 10:45:00
€120.84,2026-02-12 11:00:00
€119.08,2026-02-12 11:15:00
€116.72,2026-02-12 11:30:00
€113.34,2026-02-12 11:45:00
€114.28,2026-02-12 12:00:00
€112.24,2026-02-12 12:15:00
€112.24,2026-02-12 12:30:00
€111.30,2026-02-12 12:45:00
€113.10,2026-02-12 13:00:00
€113.77,2026-02-12 13:15:00
€114.16,2026-02-12 13:30:00
€113.68,2026-02-12 13:45:00
€111.57,2026-02-12 14:00:00
€114.16,2026-02-12 14:15:00
€119.96,2026-02-12 14:30:00
€129.58,2026-02-12 14:45:00
€114.67,2026-02-12 15:00:00
€120.30,2026-02-12 15:15:00
€139.44,2026-02-12 15:30:00
€150.57,2026-02-12 15:45:00
€128.66,2026-02-12 16:00:00
€136.58,2026-02-12 16:15:00
€146.77,2026-02-12 16:30:00
€157.55,2026-02-12 16:45:00
€142.55,2026-02-12 17:00:00
€152.75,2026-02-12 17:15:00
€157.27,2026-02-12 17:30:00
€155.64,2026-02-12 17:45:00
€144.01,2026-02-12 18:00:00
€144.00,2026-02-12 18:15:00
€138.38,2026-02-12 18:30:00
€136.66,2026-02-12 18:45:00
€142.85,2026-02-12 19:00:00
€139.24,2026-02-12 19:15:00
€135.22,2026-02-12 19:30:00
€129.72,2026-02-12 19:45:00
€147.25,2026-02-12 20:00:00
€135.33,2026-02-12 20:15:00
€126.41,2026-02-12 20:30:00
€119.85,2026-02-12 20:45:00
€119.75,2026-02-12 21:00:00
€120.94,2026-02-12 21:15:00
€114.12,2026-02-12 21:30:00
€97.46,2026-02-12 21:45:00
€115.07,2026-02-12 22:00:00
€109.31,2026-02-12 22:15:00
€104.98,2026-02-12 22:30:00
€100.11,2026-02-12 22:45:00
€108.15,2026-02-12 23:00:00
€98.71,2026-02-12 23:15:00
€92.69,2026-02-12 23:30:00
€88.29,2026-02-12 23:45:00
€91.42,2026-02-13 00:00:00
€89.67,2026-02-13 00:15:00
€90.27,2026-02-13 00:30:00
€88.57,2026-02-13 00:45:00
€90.08,2026-02-13 01:00:00
€90.39,2026-02-13 01:15:00
€90.00,2026-02-13 01:30:00
€90.09,2026-02-13 01:45:00
€87.94,2026-02-13 02:00:00
€88.81,2026-02-13 02:15:00
€89.45,2026-02-13 02:30:00
€89.83,2026-02-13 02:45:00
€87.95,2026-02-13 03:00:00
€88.77,2026-02-13 03:15:00
€89.03,2026-02-13 03:30:00
€88.75,2026-02-13 03:45:00
€88.72,2026-02-13 04:00:00
€89.31,2026-02-13 04:15:00
